t,state,p,acc,fitness,sample_count,step_seconds
40,CA,0.5748995535945802,0.7216,0.7216,597,0.0382228698581457
40,NY,0.2115203934341217,0.6848,0.6848,209,0.0382228698581457
40,TX,0.213580052971298,0.6874,0.6874,194,0.0382228698581457
41,CA,0.5799826175672227,0.7146,0.7146,573,0.0379016939550638
41,NY,0.2088292610565415,0.6774,0.6774,207,0.0379016939550638
41,TX,0.2111881213762356,0.6698,0.6698,220,0.0379016939550638
42,CA,0.5858699084250071,0.7206,0.7206,580,0.0388239808380603
42,NY,0.2063722910759798,0.6702,0.6702,210,0.0388239808380603
42,TX,0.207757800499013,0.6726,0.6726,210,0.0388239808380603
43,CA,0.5928902925011226,0.7374,0.7374,591,0.0384843759238719
43,NY,0.202727700243057,0.6956,0.6956,207,0.0384843759238719
43,TX,0.2043820072558204,0.697,0.697,202,0.0384843759238719
44,CA,0.5986553048267257,0.716,0.716,634,0.0404172278940677
44,NY,0.1997740987448915,0.6714,0.6714,163,0.0404172278940677
44,TX,0.2015705964283828,0.6704,0.6704,203,0.0404172278940677
45,CA,0.6050376566708893,0.7282,0.7282,596,0.0383457969874143
45,NY,0.1966563003002337,0.6876,0.6876,208,0.0383457969874143
45,TX,0.1983060430288771,0.696,0.696,196,0.0383457969874143
46,CA,0.6101106267575508,0.6988,0.6988,618,0.0383171495050191
46,NY,0.1936464610643296,0.6648,0.6648,196,0.0383171495050191
46,TX,0.1962429121781195,0.6616,0.6616,186,0.0383171495050191
47,CA,0.615138122975406,0.734,0.734,623,0.0378984250128269
47,NY,0.1913345648744061,0.6862,0.6862,175,0.0378984250128269
47,TX,0.1935273121501878,0.6962,0.6962,202,0.0378984250128269
48,CA,0.6210336898436204,0.7084,0.7084,606,0.0374212116003036
48,NY,0.1878434007592041,0.672,0.672,197,0.0374212116003036
48,TX,0.1911229093971755,0.6688,0.6688,197,0.0374212116003036
49,CA,0.6263150489672904,0.7092,0.7092,635,0.0378605760633945
49,NY,0.1854045291488611,0.6632,0.6632,180,0.0378605760633945
49,TX,0.1882804218838484,0.6596,0.6596,185,0.0378605760633945
50,CA,0.6329314703270792,0.7146,0.7146,630,0.0390882566571235
50,NY,0.1823206138144114,0.6746,0.6746,173,0.0390882566571235
50,TX,0.1847479158585093,0.668,0.668,197,0.0390882566571235
51,CA,0.6388565527777651,0.7388,0.7388,663,0.0378983747214078
51,NY,0.1797341927821875,0.6984,0.6984,161,0.0378983747214078
51,TX,0.1814092544400472,0.7056,0.7056,176,0.0378983747214078
52,CA,0.6437748507000163,0.689,0.689,630,0.0378012657165527
52,NY,0.176909725337473,0.657,0.657,195,0.0378012657165527
52,TX,0.1793154239625106,0.6498,0.6498,175,0.0378012657165527
53,CA,0.6486484610538126,0.716,0.716,676,0.037261962890625
53,NY,0.174871869236074,0.673,0.673,181,0.037261962890625
53,TX,0.1764796697101134,0.6704,0.6704,143,0.037261962890625
54,CA,0.6545866465514616,0.7218,0.7218,660,0.037932313978672
54,NY,0.1720506664599155,0.6952,0.6952,171,0.037932313978672
54,TX,0.1733626869886228,0.6926,0.6926,169,0.037932313978672
55,CA,0.6582716903894049,0.7306,0.7306,649,0.0381900891661644
55,NY,0.1703462730339808,0.683,0.683,198,0.0381900891661644
55,TX,0.1713820365766142,0.6856,0.6856,153,0.0381900891661644
56,CA,0.6643449511409133,0.7132,0.7132,672,0.0379840228706598
56,NY,0.1671893130560816,0.6726,0.6726,163,0.0379840228706598
56,TX,0.1684657358030051,0.6588,0.6588,165,0.0379840228706598
57,CA,0.6705891262653452,0.7234,0.7234,715,0.0397350769490003
57,NY,0.164761375220121,0.6772,0.6772,134,0.0397350769490003
57,TX,0.1646494985145337,0.6654,0.6654,151,0.0397350769490003
58,CA,0.6773340300319068,0.7062,0.7062,672,0.0382851678878068
58,NY,0.1619573126721003,0.6648,0.6648,177,0.0382851678878068
58,TX,0.1607086572959927,0.6594,0.6594,151,0.0382851678878068
59,CA,0.6830290874540903,0.7232,0.7232,689,0.0378794241696596
59,NY,0.1593562109548228,0.681,0.681,150,0.0378794241696596
59,TX,0.1576147015910869,0.693,0.693,161,0.0378794241696596
60,CA,0.6876118882466912,0.7146,0.7146,680,0.0375337600708007
60,NY,0.1564967057622721,0.675,0.675,172,0.0375337600708007
60,TX,0.1558914059910366,0.6704,0.6704,148,0.0375337600708007
61,CA,0.6929008521349057,0.7252,0.7252,666,0.0375792887061834
61,NY,0.1540582324810472,0.6856,0.6856,158,0.0375792887061834
61,TX,0.1530409153840468,0.6788,0.6788,176,0.0375792887061834
62,CA,0.698244047938439,0.7358,0.7358,654,0.0375000387430191
62,NY,0.1516827280248323,0.6908,0.6908,174,0.0375000387430191
62,TX,0.1500732240367287,0.687,0.687,172,0.0375000387430191
63,CA,0.7039825300578474,0.7306,0.7306,685,0.0379899740219116
63,NY,0.1489646860205422,0.6846,0.6846,159,0.0379899740219116
