t,state,p,acc,fitness,sample_count,step_seconds
59,NY,0.19965371494768885,0.5934,0.5934,200,0.03307937830686569
59,TX,0.6269909864091628,0.625,0.625,625,0.03307937830686569
60,CA,0.17101241114868074,0.5828,0.5828,166,0.03348755091428757
60,NY,0.19725251009828476,0.5954,0.5954,209,0.03348755091428757
60,TX,0.6317350787530346,0.6246,0.6246,625,0.03348755091428757
61,CA,0.16794676639880243,0.57,0.57,170,0.033032067120075226
61,NY,0.1952585683805499,0.6018,0.6018,198,0.033032067120075226
61,TX,0.6367946652206476,0.6006,0.6006,632,0.033032067120075226
62,CA,0.16524235536201143,0.5932,0.5932,135,0.03294610232114792
62,NY,0.19600559476720567,0.5924,0.5924,216,0.03294610232114792
62,TX,0.6387520498707829,0.6268,0.6268,649,0.03294610232114792
63,CA,0.1630617913535383,0.5888,0.5888,162,0.033057086169719696
63,NY,0.1933219519252057,0.5928,0.5928,198,0.033057086169719696
63,TX,0.643616256721256,0.6258,0.6258,640,0.033057086169719696
64,CA,0.1605768236399361,0.5948,0.5948,195,0.03300905227661133
64,NY,0.19085513146063862,0.591,0.591,210,0.03300905227661133
64,TX,0.6485680448994253,0.6272,0.6272,595,0.03300905227661133
65,CA,0.158559695835565,0.594,0.594,171,0.03279431164264679
65,NY,0.1880086084359755,0.5916,0.5916,178,0.03279431164264679
65,TX,0.6534316957284595,0.6274,0.6274,651,0.03279431164264679
66,CA,0.15646175396871062,0.582,0.582,146,0.03319115191698074
66,NY,0.18524169183510575,0.5958,0.5958,192,0.03319115191698074
66,TX,0.6582965541961837,0.6242,0.6242,662,0.03319115191698074
67,CA,0.15351789311007044,0.594,0.594,161,0.03258977830410004
67,NY,0.1833418154396301,0.5914,0.5914,186,0.03258977830410004
67,TX,0.6631402914502995,0.6272,0.6272,653,0.03258977830410004
68,CA,0.1514710789631646,0.5916,0.5916,153,0.032996661961078644
68,NY,0.18060230197838786,0.593,0.593,189,0.032996661961078644
68,TX,0.6679266190584475,0.626,0.626,658,0.032996661961078644
69,CA,0.14929214908038724,0.582,0.582,161,0.0329594761133194
69,NY,0.17816089171089353,0.5928,0.5928,177,0.0329594761133194
69,TX,0.6725469592087192,0.6208,0.6208,662,0.0329594761133194
70,CA,0.14669403638379624,0.5922,0.5922,140,0.033126212656497955
70,NY,0.17625548234487418,0.5926,0.5926,176,0.033126212656497955
70,TX,0.6770504812713296,0.6266,0.6266,684,0.033126212656497955
71,CA,0.14457283824521322,0.594,0.594,146,0.03294648230075836
71,NY,0.17375046466821548,0.5918,0.5918,171,0.03294648230075836
71,TX,0.6816766970865713,0.627,0.627,683,0.03294648230075836
72,CA,0.14259466556974804,0.57,0.57,134,0.03317844867706299
72,NY,0.17113653313295168,0.6022,0.6022,199,0.03317844867706299
72,TX,0.6862688012973003,0.596,0.596,667,0.03317844867706299
73,CA,0.14050467330282979,0.5948,0.5948,161,0.03307776898145676
73,NY,0.1720866955912317,0.591,0.591,161,0.03307776898145676
73,TX,0.6874086311059385,0.6272,0.6272,678,0.03307776898145676
74,CA,0.13862555211967537,0.586,0.586,137,0.03299075365066528
74,NY,0.16938063917818685,0.5938,0.5938,163,0.03299075365066528
74,TX,0.6919938087021378,0.6244,0.6244,700,0.03299075365066528
75,CA,0.13622961748101853,0.5702,0.5702,124,0.03295784443616867
75,NY,0.1672717710569572,0.6022,0.6022,183,0.03295784443616867
75,TX,0.6964986114620244,0.6028,0.6028,693,0.03295784443616867
76,CA,0.13383801086521346,0.5948,0.5948,131,0.033061087131500244
76,NY,0.167684278211084,0.591,0.591,167,0.033061087131500244
76,TX,0.6984777109237025,0.6272,0.6272,702,0.033061087131500244
77,CA,0.13201739287553088,0.5698,0.5698,139,0.033067092299461365
77,NY,0.16500913093346778,0.6018,0.6018,166,0.033067092299461365
77,TX,0.7029734761910014,0.5966,0.5966,695,0.033067092299461365
78,CA,0.13001964073519498,0.5898,0.5898,119,0.03288819640874863
78,NY,0.16582490276900116,0.592,0.592,166,0.03288819640874863
78,TX,0.7041554564958039,0.6254,0.6254,715,0.03288819640874863
79,CA,0.1279724082885309,0.5936,0.5936,121,0.03276723623275757
79,NY,0.16343975527092697,0.592,0.592,172,0.03276723623275757
79,TX,0.7085878364405421,0.6266,0.6266,707,0.03276723623275757
80,CA,0.12614218343925288,0.5948,0.5948,126,0.032881706953048706
80,NY,0.16094053726677873,0.591,0.591,162,0.032881706953048706
80,TX,0.7129172792939684,0.6272,0.6272,712,0.032881706953048706
81,CA,0.12438828784862022,0.5948,0.5948,130,0.03291015326976776
81,NY,0.1583246531824296,0.591,0.591,165,0.03291015326976776
81,TX,0.7172870589689502,0.6272,0.6272,705,0.03291015326976776
82,CA,0.12264728798334186,0.5948,0.5948,128,0.03303427994251251
82,NY,0.15573669623179978,0.591,0.591,165,0.03303427994251251
82,TX,0.7216160157848583,0.6272,0.6272,707,0.03303427994251251
83,CA,0.12091943512535412,0.5818,0.5818,105,0.03273111581802368
83,NY,0.1531768274786936,0.5938,0.5938,128,0.03273111581802368
83,TX,0.7259037373959524,0.624,0.624,767,0.03273111581802368
84,CA,0.11848712621137164,0.5942,0.5942,110,0.033214159309864044
84,NY,0.15123432705405315,0.5914,0.5914,156,0.033214159309864044
84,TX,0.7302785467345753,0.6274,0.6274,734,0.033214159309864044
85,CA,0.11674266538474536,0.5942,0.5942,128,0.03273366391658783
85,NY,0.14874602389038039,0.5914,0.5914,132,0.03273366391658783
85,TX,0.7345113107248742,0.6274,0.6274,740,0.03273366391658783
86,CA,0.11501340353687659,0.592,0.592,109,0.2120344415307045
86,NY,0.1462853264934525,0.5924,0.5924,135,0.2120344415307045
86,TX,0.7387012699696709,0.6254,0.6254,756,0.2120344415307045
87,CA,0.11325404347794497,0.5948,0.5948,102,0.03286345303058624
87,NY,0.14408379268652602,0.591,0.591,142,0.03286345303058624
87,TX,0.742662163835529,0.6272,0.6272,756,0.03286345303058624
88,CA,0.11160841865592988,0.5936,0.5936,121,0.03307248651981354
88,NY,0.14165187346308403,0.592,0.592,149,0.03307248651981354
88,TX,0.7467397078809861,0.6266,0.6266,730,0.03307248651981354
89,CA,0.10992425386559218,0.5794,0.5794,114,0.03283125162124634
89,NY,0.1393742799681273,0.5966,0.5966,148,0.03283125162124634
89,TX,0.7507014661662805,0.6164,0.6164,738,0.03283125162124634
90,CA,0.10786360473256966,0.5922,0.5922,112,0.032844118773937225
90,NY,0.13825092050611693,0.5924,0.5924,154,0.032844118773937225
90,TX,0.7538854747613134,0.6254,0.6254,734,0.032844118773937225
91,CA,0.1061924411770376,0.5874,0.5874,114,0.032742127776145935
91,NY,0.13612605401469174,0.5944,0.5944,136,0.032742127776145935
91,TX,0.7576815048082706,0.6246,0.6246,750,0.032742127776145935
92,CA,0.10427828790586469,0.5922,0.5922,102,0.03310371935367584
92,NY,0.13426179610446418,0.5924,0.5924,152,0.03310371935367584
92,TX,0.7614599159896711,0.6254,0.6254,746,0.03310371935367584
93,CA,0.10264676257697204,0.5918,0.5918,94,0.033133722841739655
93,NY,0.13217775355058015,0.593,0.593,135,0.033133722841739655
93,TX,0.7651754838724478,0.626,0.626,771,0.033133722841739655
94,CA,0.10097665670510057,0.5866,0.5866,90,0.03298724442720413
94,NY,0.13012518881289956,0.5942,0.5942,151,0.03298724442720413
94,TX,0.7688981544819999,0.6246,0.6246,759,0.03298724442720413
95,CA,0.09909009267758206,0.5948,0.5948,95,0.03261658549308777
95,NY,0.12830570722021317,0.591,0.591,116,0.03261658549308777
95,TX,0.7726042001022048,0.6272,0.6272,789,0.03261658549308777
96,CA,0.09758815935762474,0.594,0.594,112,0.03274020552635193
96,NY,0.12605985974859538,0.5916,0.5916,122,0.03274020552635193
96,TX,0.7763519808937799,0.6274,0.6274,766,0.03274020552635193
97,CA,0.0960440071629133,0.5912,0.5912,102,0.032579205930233
97,NY,0.12387839724858712,0.5938,0.5938,132,0.032579205930233
97,TX,0.7800775955884997,0.6246,0.6246,766,0.032579205930233
98,CA,0.09447788566064683,0.5822,0.5822,93,0.032702840864658356
98,NY,0.12205751512252526,0.5902,0.5902,121,0.032702840864658356
98,TX,0.7834645992168279,0.621,0.621,786,0.032702840864658356
99,CA,0.092640826240162,0.5948,0.5948,94,0.03259376436471939
99,NY,0.12028934148842682,0.591,0.591,122,0.03259376436471939
99,TX,0.7870698322714111,0.6272,0.6272,784,0.03259376436471939
100,CA,0.09120853184401062,0.5948,0.5948,101,0.03257758915424347
100,NY,0.11814739362032022,0.591,0.591,112,0.03257758915424347
100,TX,0.7906440745356692,0.6272,0.6272,787,0.03257758915424347
101,CA,0.08979151122300098,0.5746,0.5746,79,0.03255502134561539
101,NY,0.11603470805256547,0.5984,0.5984,100,0.03255502134561539
101,TX,0.7941737807244336,0.6124,0.6124,821,0.03255502134561539
102,CA,0.08796027751396789,0.594,0.594,73,0.03267405182123184
102,NY,0.11538635319061033,0.5916,0.5916,117,0.03267405182123184
102,TX,0.7966533692954217,0.6274,0.6274,810,0.03267405182123184
103,CA,0.08653087351031316,0.594,0.594,75,0.03266521543264389
103,NY,0.11334035223066423,0.5916,0.5916,106,0.03266521543264389
103,TX,0.8001287742590226,0.6274,0.6274,819,0.03266521543264389
