t,state,p,acc,fitness,sample_count,step_seconds
0,CA,0.3333333333333333,0.5924,0.5924,327,0.038304418325424194
0,NY,0.3333333333333333,0.5932,0.5932,317,0.038304418325424194
0,TX,0.3333333333333333,0.627,0.627,356,0.038304418325424194
1,CA,0.3308814362298965,0.5814,0.5814,325,0.03213788568973541
1,NY,0.3310476665419939,0.5964,0.5964,324,0.03213788568973541
1,TX,0.33807089722810957,0.6242,0.6242,351,0.03213788568973541
2,CA,0.3268643266923784,0.582,0.582,325,0.03205231577157974
2,NY,0.33013049161613217,0.5962,0.5962,340,0.03205231577157974
2,TX,0.34300518169148936,0.6248,0.6248,335,0.03205231577157974
3,CA,0.32291091836667923,0.594,0.594,328,0.031889658421278
3,NY,0.3290649834963933,0.5916,0.5916,312,0.031889658421278
3,TX,0.3480240981369274,0.6274,0.6274,360,0.031889658421278
4,CA,0.3207309441605672,0.585,0.585,311,0.0360717736184597
4,NY,0.3263513525376054,0.5948,0.5948,343,0.0360717736184597
4,TX,0.3529177033018274,0.6238,0.6238,346,0.0360717736184597
5,CA,0.317348935503167,0.5818,0.5818,304,0.03225706145167351
5,NY,0.32490662022106315,0.5946,0.5946,358,0.03225706145167351
5,TX,0.35774444427576996,0.6244,0.6244,338,0.03225706145167351
6,CA,0.31350421438355086,0.5922,0.5922,319,0.03228973224759102
6,NY,0.32356764389033355,0.5928,0.5928,312,0.03228973224759102
6,TX,0.3629281417261155,0.627,0.627,369,0.03228973224759102
7,CA,0.31099933566531895,0.5948,0.5948,329,0.03938336297869682
7,NY,0.32110331706603246,0.591,0.591,330,0.03938336297869682
7,TX,0.36789734726864853,0.6272,0.6272,341,0.03938336297869682
8,CA,0.3089267137519086,0.5948,0.5948,302,0.037351906299591064
8,NY,0.31820335024403607,0.591,0.591,331,0.037351906299591064
8,TX,0.3728699360040555,0.6272,0.6272,367,0.037351906299591064
9,CA,0.3068350076539119,0.5758,0.5758,310,0.03197343647480011
9,NY,0.31529576970694956,0.6018,0.6018,305,0.03197343647480011
9,TX,0.3778692226391385,0.61,0.61,385,0.03197343647480011
10,CA,0.3027768188532907,0.581,0.581,268,0.03224501758813858
10,NY,0.3162591146694678,0.5908,0.5908,318,0.03224501758813858
10,TX,0.38096406647724146,0.6236,0.6236,414,0.03224501758813858
11,CA,0.2991199481605617,0.5878,0.5878,301,0.031948886811733246
11,NY,0.31437609738506456,0.5936,0.5936,332,0.031948886811733246
11,TX,0.38650395445437374,0.6264,0.6264,367,0.031948886811733246
12,CA,0.2959988116383685,0.591,0.591,316,0.0319373793900013
12,NY,0.31223215925913267,0.5934,0.5934,320,0.0319373793900013
12,TX,0.3917690291024988,0.625,0.625,364,0.0319373793900013
13,CA,0.2934041847363295,0.5898,0.5898,290,0.032160185277462006
13,NY,0.30996210523621004,0.5918,0.5918,335,0.032160185277462006
13,TX,0.3966337100274605,0.6254,0.6254,375,0.032160185277462006
14,CA,0.29070883143499726,0.5832,0.5832,306,0.03203781694173813
14,NY,0.30750099916270335,0.5954,0.5954,320,0.03203781694173813
14,TX,0.4017901694022994,0.619,0.619,374,0.03203781694173813
15,CA,0.2874164677627679,0.5922,0.5922,297,0.031920425593853
15,NY,0.3063611987307611,0.5926,0.5926,291,0.031920425593853
15,TX,0.406222333506471,0.6266,0.6266,412,0.031920425593853
16,CA,0.284894148463465,0.5708,0.5708,260,0.032173193991184235
16,NY,0.3037489136814131,0.602,0.602,325,0.032173193991184235
16,TX,0.41135693785512184,0.6038,0.6038,415,0.032173193991184235
17,CA,0.28077374811963157,0.5832,0.5832,258,0.03204166889190674
17,NY,0.30530177052352053,0.5954,0.5954,317,0.03204166889190674
17,TX,0.4139244813568479,0.619,0.619,425,0.03204166889190674
18,CA,0.2775232659763218,0.5948,0.5948,282,0.032607659697532654
18,NY,0.30409272308647295,0.591,0.591,295,0.032607659697532654
18,TX,0.41838401093720523,0.6272,0.6272,423,0.032607659697532654
19,CA,0.2753820805767645,0.5926,0.5926,269,0.03206628933548927
19,NY,0.3010275606374509,0.593,0.593,315,0.03206628933548927
19,TX,0.4235903587857845,0.6272,0.6272,416,0.03206628933548927
20,CA,0.27285048899648795,0.5924,0.5924,275,0.032055776566267014
20,NY,0.2983351212941115,0.5934,0.5934,285,0.032055776566267014
20,TX,0.4288143897094005,0.627,0.627,440,0.032055776566267014
21,CA,0.2702815391754889,0.5936,0.5936,297,0.031901322305202484
21,NY,0.2957118132486636,0.592,0.592,269,0.031901322305202484
21,TX,0.4340066475758475,0.6264,0.6264,434,0.031901322305202484
22,CA,0.26796738135518605,0.5924,0.5924,259,0.032240983098745346
