t,state,p,acc,fitness,sample_count,step_seconds
0,CA,0.3333333333333333,0.4054,0.4054,353,0.06402616389095783
0,NY,0.3333333333333333,0.4092,0.4092,324,0.06402616389095783
0,TX,0.3333333333333333,0.3728,0.3728,323,0.06402616389095783
1,CA,0.33562592539523334,0.4054,0.4054,321,0.039065998047590256
1,NY,0.3365334097530687,0.4092,0.4092,363,0.039065998047590256
1,TX,0.327840664851698,0.3728,0.3728,316,0.039065998047590256
2,CA,0.33788799553981835,0.4054,0.4054,332,0.03819466009736061
2,NY,0.3397176671270195,0.4092,0.4092,342,0.03819466009736061
2,TX,0.3223943373331621,0.3728,0.3728,326,0.03819466009736061
3,CA,0.34011910529939177,0.4052,0.4052,331,0.038478096947073936
3,NY,0.34288547150732235,0.4092,0.4092,355,0.038478096947073936
3,TX,0.3169954231932859,0.3728,0.3728,314,0.038478096947073936
4,CA,0.3422868023144735,0.4052,0.4052,333,0.03951297141611576
4,NY,0.3460530676792087,0.409,0.409,373,0.03951297141611576
4,TX,0.31166013000631787,0.3728,0.3728,294,0.03951297141611576
5,CA,0.34443962018035557,0.4054,0.4054,346,0.03835093788802624
5,NY,0.3491712703520162,0.4092,0.4092,347,0.03835093788802624
5,TX,0.3063891094676282,0.3728,0.3728,307,0.03835093788802624
6,CA,0.34657555396121653,0.4052,0.4052,333,0.03766542486846447
6,NY,0.35228650959283514,0.409,0.409,343,0.03766542486846447
6,TX,0.3011379364459483,0.3728,0.3728,324,0.03766542486846447
7,CA,0.34866430933880566,0.4052,0.4052,364,0.03827134892344475
7,NY,0.3553680933218433,0.409,0.409,336,0.03827134892344475
7,TX,0.2959675973393511,0.3728,0.3728,300,0.03827134892344475
8,CA,0.3507206503528557,0.4052,0.4052,333,0.03810410015285015
8,NY,0.35843064056222856,0.409,0.409,367,0.03810410015285015
8,TX,0.2908487090849158,0.3728,0.3728,300,0.03810410015285015
9,CA,0.3527443015706114,0.4054,0.4054,346,0.037781454622745514
9,NY,0.36147365398797304,0.4092,0.4092,372,0.037781454622745514
9,TX,0.28578204444141564,0.3728,0.3728,282,0.037781454622745514
10,CA,0.3547492367169919,0.4052,0.4052,371,0.03788524307310581
10,NY,0.3645111333229038,0.409,0.409,348,0.03788524307310581
10,TX,0.28073962996010426,0.3728,0.3728,281,0.03788524307310581
11,CA,0.3567066100952379,0.4052,0.4052,351,0.03903122991323471
11,NY,0.36751353415004195,0.409,0.409,377,0.03903122991323471
11,TX,0.2757798557547202,0.3728,0.3728,272,0.03903122991323471
12,CA,0.3586306168789716,0.4052,0.4052,363,0.038821371272206306
12,NY,0.37049503732202577,0.4092,0.4092,367,0.038821371272206306
12,TX,0.2708743457990025,0.3728,0.3728,270,0.038821371272206306
13,CA,0.36050197118332805,0.4052,0.4052,381,0.0387458223849535
13,NY,0.3734884440103002,0.4092,0.4092,352,0.0387458223849535
13,TX,0.26600958480637177,0.3728,0.3728,267,0.0387458223849535
14,CA,0.3623391318603624,0.4056,0.4056,351,0.038105230778455734
14,NY,0.3764603642390394,0.4094,0.4094,402,0.038105230778455734
14,TX,0.2612005039005982,0.373,0.373,247,0.038105230778455734
15,CA,0.36417466623845035,0.4054,0.4054,341,0.03817104920744896
15,NY,0.3793903395291614,0.4092,0.4092,395,0.03817104920744896
15,TX,0.25643499423238836,0.3728,0.3728,264,0.03817104920744896
16,CA,0.3659761881970321,0.4052,0.4052,369,0.03900942951440811
16,NY,0.38229802296123383,0.409,0.409,379,0.03900942951440811
16,TX,0.2517257888417341,0.3728,0.3728,252,0.03900942951440811
17,CA,0.36773036122016356,0.4052,0.4052,359,0.038977859541773796
17,NY,0.38516921013471994,0.409,0.409,383,0.038977859541773796
17,TX,0.24710042864511636,0.3728,0.3728,258,0.038977859541773796
18,CA,0.3694504699432784,0.4052,0.4052,372,0.038988059386610985
18,NY,0.3880173541438378,0.409,0.409,371,0.038988059386610985
18,TX,0.24253217591288367,0.3728,0.3728,257,0.038988059386610985
19,CA,0.37113647771256203,0.4052,0.4052,358,0.038622623309493065
19,NY,0.39084217401577204,0.409,0.409,414,0.038622623309493065
